city,action,venue,primary_type,reviews,website,reason
"san-jose",hide,"Jess's Place",peruvian_restaurant,380,"http://jesssplace.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Armando's Restaurant + Bar",mexican_restaurant,375,"https://www.toasttab.com/armandos-2223-business-circle/v3","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"BackAYard Caribbean Grill",restaurant,374,"https://backayard.net/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Ginza Sushi",sushi_restaurant,370,"http://www.sushimakesuhappy.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Anchors Fish and Chips and Seafood Grill",restaurant,369,"https://anchorsgrill.com/wg","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Bossman's Pizza",pizza_restaurant,368,"https://www.bossmanspizza.com/?utm_source=gbp","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Max's Restaurant Milpitas, Cuisine of the Philippines",filipino_restaurant,368,"https://www.maxsrestaurantna.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Baja Fresh",mexican_restaurant,367,"https://www.bajafresh.com/stores/mexican-food-san-jose/30676?utm_source=gmb&utm_medium=gmb&utm_campaign=gmb&utm_id=gmb","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Caminos de Michoacán",mexican_restaurant,360,"http://cdmrsjc.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Legends Pizza Co",pizza_restaurant,348,"https://legends-pizza.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Pizza My Heart",pizza_restaurant,346,"https://www.pizzamyheart.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Shabuway",japanese_restaurant,346,"https://www.shabuway.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Pizza My Heart",pizza_restaurant,344,"https://www.pizzamyheart.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Kizuna sushi Japanese Restaurant",japanese_restaurant,337,"https://www.kizunasushisj.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Pizza My Heart",pizza_restaurant,332,"https://www.pizzamyheart.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Amato Pizzeria",pizza_restaurant,328,"http://www.amatopizzeria.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Sushi Masa",sushi_restaurant,324,"https://sushimasasj.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Burrito Factory",mexican_restaurant,317,"http://www.burritofactorysanjose.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"My-Kitchen",american_restaurant,314,"http://www.my-kitchen.org/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"The Stand - American Classics Redefined",restaurant,308,"http://www.thestand.com/?y_source=1_MjAyMjI5ODkzMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"AJITO",japanese_izakaya_restaurant,305,"http://ajito.us/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Tokyo Sushi",sushi_restaurant,305,"https://www.tokyosushisj.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"El Palacio Del Sabor",restaurant,304,"https://elpalaciodelsaborca.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Sendo Sushi",sushi_restaurant,301,"http://sjsendosushi.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Gaku Restaurant",japanese_restaurant,297,"https://gakurestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Burrito Factory",mexican_restaurant,294,"https://www.burritofactorysanjose.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Miyakko Japanese Cuisine",japanese_restaurant,291,"http://mymiyakkosj.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"The Eden Gardens (Indian Delicacy)",restaurant,289,"http://www.theedengardens.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Greek Spot",greek_restaurant,284,"http://www.greek-spot.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"La Playita",mexican_restaurant,279,"https://www.facebook.com/La-Playita-Restaurant-870596083043895/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Burma Choice",burmese_restaurant,277,"http://www.burmachoice.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Casa Villa",mexican_restaurant,271,"http://casavillawillowsj.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"El Aguachile Restaurant",seafood_restaurant,267,"http://orderelaguachilerestaurant.mobile-webview2.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"D-D Delight Restaurant",asian_fusion_restaurant,265,"https://d-ddelightsanjose.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Taste of Heaven Bistro",american_restaurant,256,"https://link.eliteone.io/taste","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Shan Tandoori Pizza",pizza_restaurant,251,"http://shantandooripizza.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"El Buen Sazón",mexican_restaurant,249,"https://fromtherestaurant.com/el-buen-sazon/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Yuri Japanese Restaurant",japanese_restaurant,237,"http://www.yurirestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Sushi Jae",sushi_restaurant,234,"http://www.sushijae.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Bistro Tupaz",restaurant,231,"http://www.bistrotupaz.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Acopio Restaurant",mexican_restaurant,224,"http://www.acopiosj.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Inka’s restaurant",restaurant,218,"https://freshwok.shop/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Sushi Town",sushi_restaurant,218,"https://order.mealkeyway.com/customer/release/index?mid=507a7835767736453061514d49386b75646146656f673d3d#/main","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"El Papucho Mexican Food",mexican_restaurant,214,"https://www.facebook.com/pages/El-Papucho-Mexican-Food/118078258204735","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Shima Sushi",sushi_restaurant,212,"http://shimasushisj.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Almaden Tacos al Pastor",mexican_restaurant,209,"https://www.tacosalpastoralmaden.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Gloria's Burritos",mexican_restaurant,206,"https://www.facebook.com/Glorias-Burritos-133595613428294/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Pho Tay Do",restaurant,206,"https://photaydo.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Bamboo Fish",sushi_restaurant,193,"http://bamboofishsj.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Fonda Colombiana #2",restaurant,192,"https://fondacolombianasj.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Puerta Del Sol Restaurant",spanish_restaurant,187,"https://puertadelsol.us/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"The Barbeque Pit",restaurant,185,"https://thebarbequepit.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Demiya",japanese_restaurant,181,"https://www.demiya.restaurant/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Stackers Pizzeria",pizza_restaurant,170,"https://www.stackerspizzeriaca.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Anchors Fish and Chips | Seafood Grill | San Jose CA",seafood_restaurant,167,"https://anchorsgrill.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Luna del Mar Restaurant",seafood_restaurant,167,"https://www.lunadelmarrestaurantca.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Five Star Pizza",pizza_restaurant,161,"https://www.orderfivestarpizzamenu.com/?utm_source=gbp","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Mimosas Cafe Willow Glen",restaurant,161,"http://mimosasofwillowglen.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Fire Wings",restaurant,154,"https://www.firewings.com/san-jose-ca-95130","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"KAI Japanese Restaurant",japanese_restaurant,152,"http://kaisushi4u.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Una Mas Mexican Grill San Jose",mexican_restaurant,142,"https://unamassanjose.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Vons Saratoga",chicken_restaurant,139,"https://order.toasttab.com/online/vonssaratoga","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Medallo Restaurant LLC",colombian_restaurant,138,"https://medallorestaurantllc.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Latin and Asian Hospitality Group",restaurant,136,"http://www.latin-asian-fusion.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Noodle Net",restaurant,133,"https://www.noodlenetca.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Pizza Maria",pizza_restaurant,133,"http://pizzamaria.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Milan Italian Restaurant",italian_restaurant,124,"http://milanwillowglen.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"lelé kitchen",restaurant,123,"https://lelekitchen.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Pizza Presidente",pizza_restaurant,115,"https://pizzapresidente.com/?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"The Club On Post",american_restaurant,99,"http://theclubonpostca.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"One Pot Shabu Shabu - San Jose",japanese_restaurant,98,"https://www.onepotshabushabu.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Los Arcos Restaurant",mexican_restaurant,96,"https://losarcosrestaurantca.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Casa en el Aire",colombian_restaurant,94,"https://casaenelaireca.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Secco Restaurant & Bar",californian_restaurant,91,"https://seccorestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"ABVE The Basics",restaurant,87,"http://www.abvethebasics.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"California Fish Grill",seafood_restaurant,74,"https://www.cafishgrill.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Casa Lupe Real",mexican_restaurant,74,"http://casalupereal.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Khao Thai Restaurant",restaurant,74,"http://www.khaothaisj.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Nagoya Sushi",japanese_restaurant,74,"https://www.nagoyasushiorder.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Goku Sushi",japanese_restaurant,73,"https://www.gokusushisj.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Trifecta",restaurant,73,"https://www.trifectaomakase.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Locanda Ischia",italian_restaurant,71,"https://www.locandarestaurants.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"My Thai Street Food",restaurant,66,"https://mythaistreetfood.us/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Pizza Me",pizza_restaurant,63,"https://www.pizzasme.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Silver Creek BBQ",barbecue_restaurant,60,"http://silvercreekbbq.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Fish & Things Poke Bar",hawaiian_restaurant,57,"http://www.fishnthings.net/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"AJI Bar & Robata",restaurant,44,"https://www.hilton.com/en/hotels/sjcsmsa-signia-san-jose/dining/aji-bar-and-robata/?y_source=1_NjU2MTk3ODMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Bibo's Pizza & Pasta",pizza_restaurant,44,"https://www.bibosnypizza.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Must Be Thai and Bar",thai_restaurant,40,"https://www.mustbethaiandbar.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Empire Armadillo BBQ & Deli",barbecue_restaurant,39,"http://empirearmadillo.com/","restaurant w/ working site (alcohol-only policy)"
"san-jose",hide,"Toro Mambo",restaurant,31,"https://toromambo.us/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Louisa's Place",family_restaurant,1257,"http://www.louisasplace.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Alex Madonna’s Gold Rush Steak House",steak_house,810,"http://madonnainn.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Gino's Pizza SLO",pizza_restaurant,797,"https://ginospizzaslo.com/ginospizzaslo?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Flour House",italian_restaurant,785,"http://www.flourhouseslo.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Raku Ramen",ramen_restaurant,759,"http://www.raku-ramen.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Taco King",mexican_restaurant,739,"https://www.instagram.com/tacoking_slo/profilecard/?igsh=NTc4MTIwNjQ2YQ==","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Cool Cat Café | San Luis Obispo",hamburger_restaurant,727,"http://www.coolcatcafe.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Rib Line | BBQ Restaurant",barbecue_restaurant,693,"https://ribline.com/?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Sushi Table",japanese_restaurant,685,"https://sanluisranchsushitable.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Taco Roco",mexican_restaurant,647,"https://tacoroco.net/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Buona Tavola",italian_restaurant,612,"http://www.btslo.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Efren's San Luis Obispo",mexican_restaurant,608,"http://www.efrensslo.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Café Roma",italian_restaurant,548,"http://www.caferomaslo.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Shin's Sushi",sushi_restaurant,537,"https://www.shinssushibar.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Sushi Kokku & Ramen",japanese_restaurant,474,"http://www.sushikokkuslo.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Pancho's Mexican Food",mexican_restaurant,431,"http://www.panchossrestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"HaHa Sushi And Ramen",japanese_restaurant,415,"https://hahasushiandramen.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Jewel Of India",restaurant,403,"https://jewelofindiaslo.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Yanagi Sushi",sushi_restaurant,396,"https://www.yanagisushislo.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Nate's on Marsh - A NRL Food Group Restaurant",restaurant,381,"https://www.natesonmarsh.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"The Switch SLO {Eat+Drink}",restaurant,371,"https://theswitchslo.com/?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Golden Gong Chinese Restaurant",chinese_restaurant,369,"http://www.goldengongslo.com/","zero-HH cuisine (chinese_restaurant)"
"san-luis-obispo",hide,"Sushiya",sushi_restaurant,338,"https://sushiyaslo.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Lahainas",seafood_restaurant,309,"https://lahainas805.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"G-Brothers Smokehouse",barbecue_restaurant,303,"http://gbrothersinslo.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Ox and Anchor",steak_house,284,"https://oxandanchor.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Mee Heng Low | Noodle House",chinese_restaurant,242,"http://www.meehenglow.com/","zero-HH cuisine (chinese_restaurant)"
"san-luis-obispo",hide,"Bear & The Wren",restaurant,223,"http://bearandthewren.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"My Friend Mike's",pizza_restaurant,206,"http://myfriendmikes.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Palo Mesa Pizza III",pizza_restaurant,183,"https://www.palomesapizza.com/san-luis-obispo","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Kitchen & Vine",american_restaurant,177,"https://www.kitchennvine.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Shekamoo Grill",restaurant,162,"http://shekamoogrill.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Todo Bueno",mexican_restaurant,159,"https://www.todobuenoslo.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB-Listing&utm_content=Website-Link","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Gold Land BBQ",barbecue_restaurant,142,"http://goldlandbbq.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Piadina",restaurant,132,"https://piadinaslo.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Feral Kitchen & Lounge",restaurant,125,"https://www.feralkitchenandlounge.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Nomo Domo",restaurant,121,"http://nomodomo.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Press Quesadilla Grill",restaurant,87,"http://pressqg.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Condesa",restaurant,85,"https://condesabarslo.com/","restaurant w/ working site (alcohol-only policy)"
"san-luis-obispo",hide,"Humble Oven",italian_restaurant,77,"https://www.humbleovenco.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Jack's Restaurant & Bar",american_restaurant,2209,"https://www.ilovejacks.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Waterfront Pizza",pizza_restaurant,1972,"https://waterfrontpizza.com/?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Grand Harbor Seafood and Dimsum Restaurant",cantonese_restaurant,1669,"https://grandharbor.shop/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Taishoken Ramen",ramen_restaurant,1308,"https://www.taishokenusa.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Maverick Jack's San Mateo",hamburger_restaurant,1240,"https://www.maverickjacks.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Liuyishou Hotpot (San Mateo)",hot_pot_restaurant,1187,"http://liuyishouna.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Cuban Kitchen",latin_american_restaurant,1120,"http://www.cubankitchen.org/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Peter's Cafe",diner,1110,"https://peterscafe.shop/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Armadillo Willy's BBQ",barbecue_restaurant,1069,"https://www.armadillowillys.com/mobile-site/locations.asp","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Noelani's Island Grill",hawaiian_restaurant,1037,"https://www.noelanis.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"HL Peninsula Pearl",cantonese_restaurant,1021,"https://www.hlpeninsula.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Celia's",mexican_restaurant,1019,"http://www.celiasrestaurants.com/san-mateo-peninsula-ave/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Mokutanya",yakitori_restaurant,971,"https://mokutanya.shop/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Starbird Chicken",chicken_restaurant,950,"http://starbirdchicken.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Foreigner Cafe",restaurant,808,"https://www.foreignercafe.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Maverick Jack's",restaurant,780,"http://www.maverickjacks.com/?y_source=1_MTU3MDI1MjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Neal's Coffee Shop",restaurant,722,"https://www.nealscoffeeshop.net/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Broadway Prime",steak_house,674,"http://broadwayprime.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Guadalajara Grill",mexican_restaurant,635,"https://themenustar2.com/webspace/menus.php?code=orderguadalajaragrill.com","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Chez Xue",chinese_restaurant,627,"http://chezxue.com/","zero-HH cuisine (chinese_restaurant)"
"san-mateo",hide,"Mediterranean Kitchen Burlingame",mediterranean_restaurant,593,"http://www.mkburlingame.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Rainbow Pizza",pizza_restaurant,591,"http://rainbowpizza.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"SaltYard Restaurant and Bar",american_restaurant,578,"https://www.saltyardrestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Taste of Shaxian",chinese_restaurant,578,"http://tasteofshaxian.com/","zero-HH cuisine (chinese_restaurant)"
"san-mateo",hide,"Curry Hyuga",japanese_curry_restaurant,575,"https://curryhyuga.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Hobee's Restaurant",brunch_restaurant,563,"https://hobees.com/locations/redwood-shores/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Izakaya Fusion Grill Keitan",yakitori_restaurant,474,"https://qrcode.chowbus.com/?code=UZNzey","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Ipoh Garden Malaysian Cuisine",malaysian_restaurant,453,"https://smorefood.com/order-online/ipoh-garden-malaysian-cuisine-millbrae-94030-kv9ifbyu?utm_source=gmb&utm_medium=website","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Myung Dong Tofu Cabin",korean_restaurant,440,"http://www.tofucabin.com/","zero-HH cuisine (korean_restaurant)"
"san-mateo",hide,"Pizza My Heart",pizza_restaurant,437,"https://www.pizzamyheart.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Himali Bistro",restaurant,411,"https://www.himalibistro.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Sushi Monster",japanese_restaurant,404,"http://sushi-monster.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Ping‘s Bistro",chinese_restaurant,401,"https://order.mealkeyway.com/customer/release/index?mid=61366250313953396b592f44686177644e344a494a513d3d","zero-HH cuisine (chinese_restaurant)"
"san-mateo",hide,"Joy Restaurant",taiwanese_restaurant,383,"http://joystw.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"SAKAE Sushi",sushi_restaurant,382,"http://sakaesushi.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Capo Mediterranean Kitchen",greek_restaurant,381,"https://www.capobelmont.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Sole Ristorante Italiano",italian_restaurant,381,"http://www.soleristorante.com/?_escaped_fragment_=catering/c1w8b","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Divino Ristorante",italian_restaurant,375,"https://divinoristorante.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Royal Feast",chinese_restaurant,372,"https://order.mealkeyway.com/customer/release/index?mid=4a5458796474666a4c555975506e64707071754957513d3d","zero-HH cuisine (chinese_restaurant)"
"san-mateo",hide,"Tomokazu Japanese Cuisine",japanese_restaurant,363,"http://tomokazujapanesecuisine.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Village Host Pizza & Grill",pizza_restaurant,360,"https://order.spoton.com/so-village-host-pizza-1454/burlingame-ca/65f1f8aeedc35f16f823cfea","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Cheung Hing",chinese_restaurant,359,"https://cheunghingtogo.com/","zero-HH cuisine (chinese_restaurant)"
"san-mateo",hide,"Kiroro Sushi",japanese_restaurant,351,"https://www.kirorosushi.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Slice House by Tony Gemignani",pizza_restaurant,331,"https://slicehouse.com/belmont/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Village Host Pizza & Grill - Belmont",pizza_restaurant,330,"https://order.spoton.com/so-village-host-pizza-1454/belmont-ca/629e61449adef315cc6b7b20","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Totoro Ramen",ramen_restaurant,329,"http://www.totororamen.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Farm & Vine American Bistro",restaurant,325,"https://www.farmandvinebistro.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Toto's Pizzeria & Restaurant",pizza_restaurant,323,"http://totos.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Soon's Tofu & Korean BBQ",korean_restaurant,322,"http://www.soonstofu.com/","zero-HH cuisine (korean_restaurant)"
"san-mateo",hide,"SAMIKCHA MOMO Indian-Nepali Cuisine",restaurant,320,"https://www.samikchamomo.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Centro Pizza",pizza_restaurant,315,"http://broadwaycentro.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"PJ's Pizza Co.",pizza_restaurant,312,"https://pjspizza.co/?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"The Noodle Shop",chinese_restaurant,301,"https://thenoodleshopsm.com/","zero-HH cuisine (chinese_restaurant)"
"san-mateo",hide,"La Lanterna Ristorante",italian_restaurant,290,"http://lalanternasanmateo.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Kenta Ramen",japanese_restaurant,283,"https://order.online/business/kenta-ramen-324610","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Nick The Greek",greek_restaurant,282,"http://nickthegreek.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"California Fish Grill",seafood_restaurant,276,"https://www.cafishgrill.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Park & Howard Bistro",bistro,274,"http://www.parkhowardbistro.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Stick & Steam",asian_restaurant,266,"https://www.stickxsteam.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Mumu Hot Pot",hot_pot_restaurant,264,"https://mumuhotpot.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Yangon",burmese_restaurant,262,"http://yangon-restaurant.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Yuzu",sushi_restaurant,258,"http://www.yuzusushisanmateo.com/","restaurant w/ working site (alcohol-only policy)"
