tag,matched,name,url,snippet,notes
weak:op-hours-or-nav,7AM - 11AM,The Grill at Hacienda del Sol,https://www.haciendadelsol.com/dining,Monday - Saturday: Breakfast: 7AM - 11AM Dinner: 5PM - 9PM Sunday: Breakfast: 7AM - 10AM Brunch: 10A,
weak:op-hours-or-nav,special,The Moonstone,https://www.moonstonerooftop.com/private-events/,"xquisite setting for all your special occasions. Whether you're planning a corporate gathering, a mi",
weak:op-hours-or-nav,special,The Oink Cafe,http://oinkcafe.com/,"ade-to-order, scratch-kitchen specialties to our famous bacon flights , we bring together bold flavo",
weak:op-hours-or-nav,special,Theresa's Mosaic,https://teresasmosaic.com/,"Book Table × Let us host your special event! Whether a birthday party, office function or any other",
weak:op-hours-or-nav,Specials,The Rustik Barbershop,https://therustikcollective.com/,stik Collective Store Current Specials Contact Us Privacy Policy Close Log In The Rustiks Mobile &nd,
weak:op-hours-or-nav,Specials,The Rustiks Speakeasy Salon and Wine Bar,http://therustiks.com/,stik Collective Store Current Specials Contact Us Privacy Policy Close Log In The Rustiks Mobile &nd,
weak:op-hours-or-nav,special,Tio Ben's Mexican Grill,https://tiobensmexicangrill.com/tucson-tio-ben-s-mexican-grill-drink-menu,.00/16 oz $8.00/20 oz Modelo Especial $6.00/16 oz $8.00/20 oz Modelo Negra $6.00/16 oz $8.00/20 oz P,
weak:op-hours-or-nav,5 pm - 9 pm,Tito and Pep,https://www.titoandpep.com/,hours: dinner MONDAY - SUNDAY 5 pm - 9 pm BRUNCH SATURDAY - SUNDAY 11 am - 2 pm RESERVATIONS RECOMME,
weak:op-hours-or-nav,11am - 10pm,Toro Bravo,https://www.torobravoaz.com/,Month Day Year Submit Monday: 11am - 10pm Tuesday: 11am - 10pm Wednesday: 11am - 10pm Thursday: 11am,
weak:op-hours-or-nav,special,Tucson Hop Shop,http://www.tucsonhopshop.com/,"f a Ciao Down closure, or for special events. Outside food and delivery is always welcome at Hop Sho",
weak:op-hours-or-nav,special,Turkish Kebab House,https://www.turkishkebabhouse.us/,"our gift shop and purchase a special gift before you leave! There is jewelry, Turkish lamps, home d",
weak:op-hours-or-nav,Daily,Unicorn Zebra,https://www.unicornzebratucson.com/,g 24-Hour Check-In Opt Out of Daily Room Cleaning Bar Internet PAID PARKING NEXT DOOR CCTV in common,
weak:op-hours-or-nav,Special,Wilbur's Grill,http://www.viscountsuite.com/,"oms , 1 Guest Guests per Room Special Rates Search New! Road Trip Planner The Easiest Way to Book &",
weak:op-hours-or-nav,special,"Your Mom's House, Bar & Grill",https://ymhtucson.com/,"ries! Choose us for your next special occasion or get-together. Got a birthday party, rehearsal dinn",
exclude-by-rule,happy hours,Cielos,https://www.cielostucson.com/,"ekend brunches with loved ones, relaxed happy hours featuring local drinks and bites, or private events in our stunning desert-ins",
exclude-by-rule,special,Mulligans,https://mulliganstucson.com/tucson-golf-links-and-harrison-mulligans-drink-menu,-preloader.min.js · To host a special event · To get a special event catered · https://mulliganstucs,
